"date" "interval" "steps" "wday"
"9948" "2012-10-05" "1335" 0 "weekday"
"9949" "2012-10-06" "1335" 12 "weekend"
"9950" "2012-10-07" "1335" 0 "weekend"
"9951" "2012-10-08" "1335" 25 "weekday"
"9952" "2012-10-09" "1335" 196 "weekday"
"9953" "2012-10-10" "1335" 0 "weekday"
"9954" "2012-10-11" "1335" 0 "weekday"
"9955" "2012-10-12" "1335" 0 "weekday"
"9956" "2012-10-13" "1335" 11 "weekend"
"9957" "2012-10-14" "1335" 0 "weekend"
"9958" "2012-10-15" "1335" 0 "weekday"
"9959" "2012-10-16" "1335" 57 "weekday"
"9960" "2012-10-17" "1335" 3 "weekday"
"9961" "2012-10-18" "1335" 0 "weekday"
"9962" "2012-10-19" "1335" 0 "weekday"
"9963" "2012-10-20" "1335" 0 "weekend"
"9964" "2012-10-21" "1335" 0 "weekend"
"9965" "2012-10-22" "1335" 0 "weekday"
"9966" "2012-10-23" "1335" 7 "weekday"
"9967" "2012-10-24" "1335" 0 "weekday"
"9968" "2012-10-25" "1335" 0 "weekday"
"9969" "2012-10-26" "1335" 80 "weekday"
"9970" "2012-10-27" "1335" 0 "weekend"
"9971" "2012-10-28" "1335" 0 "weekend"
"9972" "2012-10-29" "1335" 0 "weekday"
"9973" "2012-10-30" "1335" 100 "weekday"
"9974" "2012-10-31" "1335" 0 "weekday"
"9975" "2012-11-01" "1335" 25 "weekday"
"9976" "2012-11-02" "1335" 0 "weekday"
"9977" "2012-11-03" "1335" 119 "weekend"
"9978" "2012-11-04" "1335" 25 "weekend"
"9979" "2012-11-05" "1335" 0 "weekday"
"9980" "2012-11-06" "1335" 0 "weekday"
"9981" "2012-11-07" "1335" 0 "weekday"
"9982" "2012-11-08" "1335" 0 "weekday"
"9983" "2012-11-09" "1335" 25 "weekday"
"9984" "2012-11-10" "1335" 25 "weekend"
"9985" "2012-11-11" "1335" 7 "weekend"
"9986" "2012-11-12" "1335" 0 "weekday"
"9987" "2012-11-13" "1335" 0 "weekday"
"9988" "2012-11-14" "1335" 25 "weekday"
"9989" "2012-11-15" "1335" 0 "weekday"
"9990" "2012-11-16" "1335" 0 "weekday"
"9991" "2012-11-17" "1335" 243 "weekend"
"9992" "2012-11-18" "1335" 9 "weekend"
"9993" "2012-11-19" "1335" 0 "weekday"
"9994" "2012-11-20" "1335" 181 "weekday"
"9995" "2012-11-21" "1335" 0 "weekday"
"9996" "2012-11-22" "1335" 0 "weekday"
"9997" "2012-11-23" "1335" 274 "weekday"
"9998" "2012-11-24" "1335" 0 "weekend"
"9999" "2012-11-25" "1335" 33 "weekend"
"10000" "2012-11-26" "1335" 0 "weekday"
"10001" "2012-11-27" "1335" 0 "weekday"
"10002" "2012-11-28" "1335" 0 "weekday"
"10003" "2012-11-29" "1335" 0 "weekday"
"10004" "2012-11-30" "1335" 25 "weekday"
"10005" "2012-10-01" "1340" 40 "weekday"
"10006" "2012-10-02" "1340" 0 "weekday"
"10007" "2012-10-03" "1340" 0 "weekday"
"10008" "2012-10-04" "1340" 28 "weekday"
"10009" "2012-10-05" "1340" 0 "weekday"
"10010" "2012-10-06" "1340" 24 "weekend"
"10011" "2012-10-07" "1340" 0 "weekend"
"10012" "2012-10-08" "1340" 40 "weekday"
"10013" "2012-10-09" "1340" 108 "weekday"
"10014" "2012-10-10" "1340" 0 "weekday"
"10015" "2012-10-11" "1340" 0 "weekday"
"10016" "2012-10-12" "1340" 0 "weekday"
"10017" "2012-10-13" "1340" 38 "weekend"
"10018" "2012-10-14" "1340" 0 "weekend"
"10019" "2012-10-15" "1340" 0 "weekday"
"10020" "2012-10-16" "1340" 0 "weekday"
"10021" "2012-10-17" "1340" 0 "weekday"
"10022" "2012-10-18" "1340" 0 "weekday"
"10023" "2012-10-19" "1340" 0 "weekday"
"10024" "2012-10-20" "1340" 0 "weekend"
"10025" "2012-10-21" "1340" 0 "weekend"
"10026" "2012-10-22" "1340" 0 "weekday"
"10027" "2012-10-23" "1340" 0 "weekday"
"10028" "2012-10-24" "1340" 0 "weekday"
"10029" "2012-10-25" "1340" 59 "weekday"
"10030" "2012-10-26" "1340" 39 "weekday"
"10031" "2012-10-27" "1340" 0 "weekend"
"10032" "2012-10-28" "1340" 204 "weekend"
"10033" "2012-10-29" "1340" 0 "weekday"
"10034" "2012-10-30" "1340" 48 "weekday"
"10035" "2012-10-31" "1340" 65 "weekday"
"10036" "2012-11-01" "1340" 40 "weekday"
"10037" "2012-11-02" "1340" 0 "weekday"
"10038" "2012-11-03" "1340" 0 "weekend"
"10039" "2012-11-04" "1340" 40 "weekend"
"10040" "2012-11-05" "1340" 0 "weekday"
"10041" "2012-11-06" "1340" 0 "weekday"
"10042" "2012-11-07" "1340" 0 "weekday"
"10043" "2012-11-08" "1340" 0 "weekday"
"10044" "2012-11-09" "1340" 40 "weekday"
"10045" "2012-11-10" "1340" 40 "weekend"
"10046" "2012-11-11" "1340" 0 "weekend"
"10047" "2012-11-12" "1340" 0 "weekday"
"10048" "2012-11-13" "1340" 0 "weekday"
"10049" "2012-11-14" "1340" 40 "weekday"
"10050" "2012-11-15" "1340" 0 "weekday"
"10051" "2012-11-16" "1340" 0 "weekday"
"10052" "2012-11-17" "1340" 312 "weekend"
"10053" "2012-11-18" "1340" 358 "weekend"
"10054" "2012-11-19" "1340" 0 "weekday"
"10055" "2012-11-20" "1340" 60 "weekday"
"10056" "2012-11-21" "1340" 0 "weekday"
"10057" "2012-11-22" "1340" 0 "weekday"
"10058" "2012-11-23" "1340" 489 "weekday"
"10059" "2012-11-24" "1340" 0 "weekend"
"10060" "2012-11-25" "1340" 286 "weekend"
"10061" "2012-11-26" "1340" 0 "weekday"
"10062" "2012-11-27" "1340" 0 "weekday"
"10063" "2012-11-28" "1340" 0 "weekday"
"10064" "2012-11-29" "1340" 0 "weekday"
"10065" "2012-11-30" "1340" 40 "weekday"
"10066" "2012-10-01" "1345" 54 "weekday"
"10067" "2012-10-02" "1345" 0 "weekday"
"10068" "2012-10-03" "1345" 99 "weekday"
"10069" "2012-10-04" "1345" 496 "weekday"
"10070" "2012-10-05" "1345" 0 "weekday"
"10071" "2012-10-06" "1345" 42 "weekend"
"10072" "2012-10-07" "1345" 0 "weekend"
"10073" "2012-10-08" "1345" 54 "weekday"
"10074" "2012-10-09" "1345" 137 "weekday"
"10075" "2012-10-10" "1345" 0 "weekday"
"10076" "2012-10-11" "1345" 0 "weekday"
"10077" "2012-10-12" "1345" 0 "weekday"
"10078" "2012-10-13" "1345" 139 "weekend"
"10079" "2012-10-14" "1345" 0 "weekend"
"10080" "2012-10-15" "1345" 0 "weekday"
"10081" "2012-10-16" "1345" 0 "weekday"
"10082" "2012-10-17" "1345" 0 "weekday"
"10083" "2012-10-18" "1345" 0 "weekday"
"10084" "2012-10-19" "1345" 143 "weekday"
"10085" "2012-10-20" "1345" 0 "weekend"
"10086" "2012-10-21" "1345" 18 "weekend"
"10087" "2012-10-22" "1345" 0 "weekday"
"10088" "2012-10-23" "1345" 0 "weekday"
"10089" "2012-10-24" "1345" 0 "weekday"
"10090" "2012-10-25" "1345" 26 "weekday"
"10091" "2012-10-26" "1345" 0 "weekday"
"10092" "2012-10-27" "1345" 72 "weekend"
"10093" "2012-10-28" "1345" 289 "weekend"
"10094" "2012-10-29" "1345" 0 "weekday"
"10095" "2012-10-30" "1345" 32 "weekday"
"10096" "2012-10-31" "1345" 0 "weekday"
"10097" "2012-11-01" "1345" 54 "weekday"
"10098" "2012-11-02" "1345" 0 "weekday"
"10099" "2012-11-03" "1345" 0 "weekend"
"10100" "2012-11-04" "1345" 54 "weekend"
"10101" "2012-11-05" "1345" 0 "weekday"
"10102" "2012-11-06" "1345" 6 "weekday"
"10103" "2012-11-07" "1345" 0 "weekday"
"10104" "2012-11-08" "1345" 0 "weekday"
"10105" "2012-11-09" "1345" 54 "weekday"
"10106" "2012-11-10" "1345" 54 "weekend"
"10107" "2012-11-11" "1345" 26 "weekend"
"10108" "2012-11-12" "1345" 0 "weekday"
"10109" "2012-11-13" "1345" 0 "weekday"
"10110" "2012-11-14" "1345" 54 "weekday"
"10111" "2012-11-15" "1345" 0 "weekday"
"10112" "2012-11-16" "1345" 0 "weekday"
"10113" "2012-11-17" "1345" 277 "weekend"
"10114" "2012-11-18" "1345" 56 "weekend"
"10115" "2012-11-19" "1345" 8 "weekday"
"10116" "2012-11-20" "1345" 77 "weekday"
"10117" "2012-11-21" "1345" 0 "weekday"
"10118" "2012-11-22" "1345" 0 "weekday"
"10119" "2012-11-23" "1345" 463 "weekday"
"10120" "2012-11-24" "1345" 39 "weekend"
"10121" "2012-11-25" "1345" 393 "weekend"
"10122" "2012-11-26" "1345" 0 "weekday"
"10123" "2012-11-27" "1345" 0 "weekday"
"10124" "2012-11-28" "1345" 0 "weekday"
"10125" "2012-11-29" "1345" 0 "weekday"
"10126" "2012-11-30" "1345" 54 "weekday"
"10127" "2012-10-01" "1350" 47 "weekday"
"10128" "2012-10-02" "1350" 0 "weekday"
"10129" "2012-10-03" "1350" 100 "weekday"
"10130" "2012-10-04" "1350" 78 "weekday"
"10131" "2012-10-05" "1350" 0 "weekday"
"10132" "2012-10-06" "1350" 140 "weekend"
"10133" "2012-10-07" "1350" 0 "weekend"
"10134" "2012-10-08" "1350" 47 "weekday"
"10135" "2012-10-09" "1350" 0 "weekday"
"10136" "2012-10-10" "1350" 0 "weekday"
"10137" "2012-10-11" "1350" 0 "weekday"
"10138" "2012-10-12" "1350" 0 "weekday"
"10139" "2012-10-13" "1350" 532 "weekend"
"10140" "2012-10-14" "1350" 0 "weekend"
"10141" "2012-10-15" "1350" 0 "weekday"
"10142" "2012-10-16" "1350" 0 "weekday"
"10143" "2012-10-17" "1350" 0 "weekday"
"10144" "2012-10-18" "1350" 0 "weekday"
"10145" "2012-10-19" "1350" 0 "weekday"
"10146" "2012-10-20" "1350" 0 "weekend"
"10147" "2012-10-21" "1350" 14 "weekend"
"10148" "2012-10-22" "1350" 0 "weekday"
"10149" "2012-10-23" "1350" 79 "weekday"
"10150" "2012-10-24" "1350" 0 "weekday"
"10151" "2012-10-25" "1350" 0 "weekday"
"10152" "2012-10-26" "1350" 77 "weekday"
"10153" "2012-10-27" "1350" 155 "weekend"
"10154" "2012-10-28" "1350" 115 "weekend"
"10155" "2012-10-29" "1350" 0 "weekday"
"10156" "2012-10-30" "1350" 0 "weekday"
"10157" "2012-10-31" "1350" 0 "weekday"
"10158" "2012-11-01" "1350" 47 "weekday"
"10159" "2012-11-02" "1350" 0 "weekday"
"10160" "2012-11-03" "1350" 41 "weekend"
"10161" "2012-11-04" "1350" 47 "weekend"
"10162" "2012-11-05" "1350" 0 "weekday"
"10163" "2012-11-06" "1350" 5 "weekday"
"10164" "2012-11-07" "1350" 0 "weekday"
"10165" "2012-11-08" "1350" 0 "weekday"
"10166" "2012-11-09" "1350" 47 "weekday"
"10167" "2012-11-10" "1350" 47 "weekend"
"10168" "2012-11-11" "1350" 10 "weekend"
"10169" "2012-11-12" "1350" 0 "weekday"
"10170" "2012-11-13" "1350" 0 "weekday"
"10171" "2012-11-14" "1350" 47 "weekday"
"10172" "2012-11-15" "1350" 0 "weekday"
"10173" "2012-11-16" "1350" 33 "weekday"
"10174" "2012-11-17" "1350" 518 "weekend"
"10175" "2012-11-18" "1350" 0 "weekend"
"10176" "2012-11-19" "1350" 0 "weekday"
"10177" "2012-11-20" "1350" 0 "weekday"
"10178" "2012-11-21" "1350" 0 "weekday"
"10179" "2012-11-22" "1350" 51 "weekday"
"10180" "2012-11-23" "1350" 444 "weekday"
"10181" "2012-11-24" "1350" 31 "weekend"
"10182" "2012-11-25" "1350" 85 "weekend"
"10183" "2012-11-26" "1350" 0 "weekday"
"10184" "2012-11-27" "1350" 0 "weekday"
"10185" "2012-11-28" "1350" 0 "weekday"
"10186" "2012-11-29" "1350" 0 "weekday"
"10187" "2012-11-30" "1350" 47 "weekday"
"10188" "2012-10-01" "1355" 61 "weekday"
"10189" "2012-10-02" "1355" 0 "weekday"
"10190" "2012-10-03" "1355" 0 "weekday"
"10191" "2012-10-04" "1355" 0 "weekday"
"10192" "2012-10-05" "1355" 158 "weekday"
"10193" "2012-10-06" "1355" 15 "weekend"
"10194" "2012-10-07" "1355" 0 "weekend"
"10195" "2012-10-08" "1355" 61 "weekday"
"10196" "2012-10-09" "1355" 0 "weekday"
"10197" "2012-10-10" "1355" 0 "weekday"
"10198" "2012-10-11" "1355" 0 "weekday"
"10199" "2012-10-12" "1355" 96 "weekday"
"10200" "2012-10-13" "1355" 507 "weekend"
"10201" "2012-10-14" "1355" 0 "weekend"
"10202" "2012-10-15" "1355" 0 "weekday"
"10203" "2012-10-16" "1355" 0 "weekday"
"10204" "2012-10-17" "1355" 0 "weekday"
"10205" "2012-10-18" "1355" 0 "weekday"
"10206" "2012-10-19" "1355" 74 "weekday"
"10207" "2012-10-20" "1355" 0 "weekend"
"10208" "2012-10-21" "1355" 309 "weekend"
"10209" "2012-10-22" "1355" 0 "weekday"
"10210" "2012-10-23" "1355" 95 "weekday"
"10211" "2012-10-24" "1355" 0 "weekday"
"10212" "2012-10-25" "1355" 0 "weekday"
"10213" "2012-10-26" "1355" 111 "weekday"
"10214" "2012-10-27" "1355" 135 "weekend"
"10215" "2012-10-28" "1355" 174 "weekend"
"10216" "2012-10-29" "1355" 0 "weekday"
"10217" "2012-10-30" "1355" 56 "weekday"
"10218" "2012-10-31" "1355" 0 "weekday"
"10219" "2012-11-01" "1355" 61 "weekday"
"10220" "2012-11-02" "1355" 0 "weekday"
"10221" "2012-11-03" "1355" 66 "weekend"
"10222" "2012-11-04" "1355" 61 "weekend"
"10223" "2012-11-05" "1355" 0 "weekday"
"10224" "2012-11-06" "1355" 0 "weekday"
"10225" "2012-11-07" "1355" 22 "weekday"
"10226" "2012-11-08" "1355" 0 "weekday"
"10227" "2012-11-09" "1355" 61 "weekday"
"10228" "2012-11-10" "1355" 61 "weekend"
"10229" "2012-11-11" "1355" 61 "weekend"
"10230" "2012-11-12" "1355" 0 "weekday"
"10231" "2012-11-13" "1355" 12 "weekday"
"10232" "2012-11-14" "1355" 61 "weekday"
"10233" "2012-11-15" "1355" 0 "weekday"
"10234" "2012-11-16" "1355" 192 "weekday"
"10235" "2012-11-17" "1355" 534 "weekend"
"10236" "2012-11-18" "1355" 95 "weekend"
"10237" "2012-11-19" "1355" 0 "weekday"
"10238" "2012-11-20" "1355" 0 "weekday"
"10239" "2012-11-21" "1355" 0 "weekday"
"10240" "2012-11-22" "1355" 0 "weekday"
"10241" "2012-11-23" "1355" 454 "weekday"
"10242" "2012-11-24" "1355" 57 "weekend"
"10243" "2012-11-25" "1355" 0 "weekend"
"10244" "2012-11-26" "1355" 0 "weekday"
"10245" "2012-11-27" "1355" 0 "weekday"
"10246" "2012-11-28" "1355" 0 "weekday"
"10247" "2012-11-29" "1355" 0 "weekday"
"10248" "2012-11-30" "1355" 61 "weekday"
"10249" "2012-10-01" "1400" 56 "weekday"
"10250" "2012-10-02" "1400" 0 "weekday"
"10251" "2012-10-03" "1400" 0 "weekday"
"10252" "2012-10-04" "1400" 0 "weekday"
"10253" "2012-10-05" "1400" 545 "weekday"
"10254" "2012-10-06" "1400" 0 "weekend"
"10255" "2012-10-07" "1400" 0 "weekend"
"10256" "2012-10-08" "1400" 56 "weekday"
"10257" "2012-10-09" "1400" 0 "weekday"
"10258" "2012-10-10" "1400" 0 "weekday"
"10259" "2012-10-11" "1400" 0 "weekday"
"10260" "2012-10-12" "1400" 16 "weekday"
"10261" "2012-10-13" "1400" 210 "weekend"
"10262" "2012-10-14" "1400" 44 "weekend"
"10263" "2012-10-15" "1400" 0 "weekday"
"10264" "2012-10-16" "1400" 0 "weekday"
"10265" "2012-10-17" "1400" 0 "weekday"
"10266" "2012-10-18" "1400" 0 "weekday"
"10267" "2012-10-19" "1400" 0 "weekday"
"10268" "2012-10-20" "1400" 0 "weekend"
"10269" "2012-10-21" "1400" 119 "weekend"
"10270" "2012-10-22" "1400" 0 "weekday"
"10271" "2012-10-23" "1400" 50 "weekday"
"10272" "2012-10-24" "1400" 0 "weekday"
"10273" "2012-10-25" "1400" 0 "weekday"
"10274" "2012-10-26" "1400" 412 "weekday"
"10275" "2012-10-27" "1400" 136 "weekend"
"10276" "2012-10-28" "1400" 0 "weekend"
"10277" "2012-10-29" "1400" 104 "weekday"
"10278" "2012-10-30" "1400" 137 "weekday"
"10279" "2012-10-31" "1400" 55 "weekday"
"10280" "2012-11-01" "1400" 56 "weekday"
"10281" "2012-11-02" "1400" 0 "weekday"
"10282" "2012-11-03" "1400" 0 "weekend"
"10283" "2012-11-04" "1400" 56 "weekend"
"10284" "2012-11-05" "1400" 0 "weekday"
"10285" "2012-11-06" "1400" 0 "weekday"
"10286" "2012-11-07" "1400" 16 "weekday"
"10287" "2012-11-08" "1400" 0 "weekday"
"10288" "2012-11-09" "1400" 56 "weekday"
"10289" "2012-11-10" "1400" 56 "weekend"
"10290" "2012-11-11" "1400" 16 "weekend"
"10291" "2012-11-12" "1400" 0 "weekday"
"10292" "2012-11-13" "1400" 0 "weekday"
"10293" "2012-11-14" "1400" 56 "weekday"
"10294" "2012-11-15" "1400" 0 "weekday"
"10295" "2012-11-16" "1400" 0 "weekday"
"10296" "2012-11-17" "1400" 549 "weekend"
"10297" "2012-11-18" "1400" 89 "weekend"
"10298" "2012-11-19" "1400" 0 "weekday"
"10299" "2012-11-20" "1400" 0 "weekday"
"10300" "2012-11-21" "1400" 0 "weekday"
"10301" "2012-11-22" "1400" 21 "weekday"
"10302" "2012-11-23" "1400" 421 "weekday"
"10303" "2012-11-24" "1400" 15 "weekend"
"10304" "2012-11-25" "1400" 0 "weekend"
"10305" "2012-11-26" "1400" 0 "weekday"
"10306" "2012-11-27" "1400" 0 "weekday"
"10307" "2012-11-28" "1400" 0 "weekday"
"10308" "2012-11-29" "1400" 0 "weekday"
"10309" "2012-11-30" "1400" 56 "weekday"
"10310" "2012-10-01" "1405" 52 "weekday"
"10311" "2012-10-02" "1405" 0 "weekday"
"10312" "2012-10-03" "1405" 33 "weekday"
"10313" "2012-10-04" "1405" 0 "weekday"
"10314" "2012-10-05" "1405" 82 "weekday"
"10315" "2012-10-06" "1405" 43 "weekend"
"10316" "2012-10-07" "1405" 0 "weekend"
"10317" "2012-10-08" "1405" 52 "weekday"
"10318" "2012-10-09" "1405" 10 "weekday"
"10319" "2012-10-10" "1405" 0 "weekday"
"10320" "2012-10-11" "1405" 0 "weekday"
"10321" "2012-10-12" "1405" 20 "weekday"
"10322" "2012-10-13" "1405" 276 "weekend"
"10323" "2012-10-14" "1405" 32 "weekend"
"10324" "2012-10-15" "1405" 0 "weekday"
"10325" "2012-10-16" "1405" 0 "weekday"
"10326" "2012-10-17" "1405" 0 "weekday"
"10327" "2012-10-18" "1405" 0 "weekday"
"10328" "2012-10-19" "1405" 0 "weekday"
"10329" "2012-10-20" "1405" 0 "weekend"
"10330" "2012-10-21" "1405" 0 "weekend"
"10331" "2012-10-22" "1405" 0 "weekday"
"10332" "2012-10-23" "1405" 71 "weekday"
"10333" "2012-10-24" "1405" 0 "weekday"
"10334" "2012-10-25" "1405" 0 "weekday"
"10335" "2012-10-26" "1405" 194 "weekday"
"10336" "2012-10-27" "1405" 120 "weekend"
"10337" "2012-10-28" "1405" 208 "weekend"
"10338" "2012-10-29" "1405" 59 "weekday"
"10339" "2012-10-30" "1405" 364 "weekday"
"10340" "2012-10-31" "1405" 0 "weekday"
"10341" "2012-11-01" "1405" 52 "weekday"
"10342" "2012-11-02" "1405" 17 "weekday"
"10343" "2012-11-03" "1405" 44 "weekend"
"10344" "2012-11-04" "1405" 52 "weekend"
"10345" "2012-11-05" "1405" 0 "weekday"
"10346" "2012-11-06" "1405" 0 "weekday"
"10347" "2012-11-07" "1405" 0 "weekday"
"10348" "2012-11-08" "1405" 0 "weekday"
"10349" "2012-11-09" "1405" 52 "weekday"
"10350" "2012-11-10" "1405" 52 "weekend"
"10351" "2012-11-11" "1405" 0 "weekend"
"10352" "2012-11-12" "1405" 0 "weekday"
"10353" "2012-11-13" "1405" 15 "weekday"
"10354" "2012-11-14" "1405" 52 "weekday"
"10355" "2012-11-15" "1405" 0 "weekday"
"10356" "2012-11-16" "1405" 0 "weekday"
"10357" "2012-11-17" "1405" 471 "weekend"
"10358" "2012-11-18" "1405" 0 "weekend"
"10359" "2012-11-19" "1405" 0 "weekday"
"10360" "2012-11-20" "1405" 0 "weekday"
"10361" "2012-11-21" "1405" 0 "weekday"
"10362" "2012-11-22" "1405" 35 "weekday"
"10363" "2012-11-23" "1405" 511 "weekday"
"10364" "2012-11-24" "1405" 92 "weekend"
"10365" "2012-11-25" "1405" 0 "weekend"
"10366" "2012-11-26" "1405" 0 "weekday"
"10367" "2012-11-27" "1405" 0 "weekday"
"10368" "2012-11-28" "1405" 0 "weekday"
"10369" "2012-11-29" "1405" 57 "weekday"
"10370" "2012-11-30" "1405" 52 "weekday"
"10371" "2012-10-01" "1410" 44 "weekday"
"10372" "2012-10-02" "1410" 0 "weekday"
"10373" "2012-10-03" "1410" 0 "weekday"
"10374" "2012-10-04" "1410" 0 "weekday"
"10375" "2012-10-05" "1410" 0 "weekday"
"10376" "2012-10-06" "1410" 67 "weekend"
"10377" "2012-10-07" "1410" 0 "weekend"
"10378" "2012-10-08" "1410" 44 "weekday"
"10379" "2012-10-09" "1410" 0 "weekday"
"10380" "2012-10-10" "1410" 103 "weekday"
"10381" "2012-10-11" "1410" 0 "weekday"
"10382" "2012-10-12" "1410" 144 "weekday"
"10383" "2012-10-13" "1410" 518 "weekend"
"10384" "2012-10-14" "1410" 0 "weekend"
"10385" "2012-10-15" "1410" 0 "weekday"
"10386" "2012-10-16" "1410" 28 "weekday"
"10387" "2012-10-17" "1410" 0 "weekday"
"10388" "2012-10-18" "1410" 0 "weekday"
"10389" "2012-10-19" "1410" 0 "weekday"
"10390" "2012-10-20" "1410" 0 "weekend"
"10391" "2012-10-21" "1410" 0 "weekend"
"10392" "2012-10-22" "1410" 0 "weekday"
"10393" "2012-10-23" "1410" 0 "weekday"
"10394" "2012-10-24" "1410" 159 "weekday"
"10395" "2012-10-25" "1410" 0 "weekday"
"10396" "2012-10-26" "1410" 0 "weekday"
"10397" "2012-10-27" "1410" 30 "weekend"
"10398" "2012-10-28" "1410" 100 "weekend"
"10399" "2012-10-29" "1410" 0 "weekday"
"10400" "2012-10-30" "1410" 477 "weekday"
"10401" "2012-10-31" "1410" 0 "weekday"
"10402" "2012-11-01" "1410" 44 "weekday"
"10403" "2012-11-02" "1410" 11 "weekday"
"10404" "2012-11-03" "1410" 31 "weekend"
"10405" "2012-11-04" "1410" 44 "weekend"
"10406" "2012-11-05" "1410" 0 "weekday"
"10407" "2012-11-06" "1410" 0 "weekday"
"10408" "2012-11-07" "1410" 0 "weekday"
"10409" "2012-11-08" "1410" 0 "weekday"
"10410" "2012-11-09" "1410" 44 "weekday"
"10411" "2012-11-10" "1410" 44 "weekend"
"10412" "2012-11-11" "1410" 58 "weekend"
"10413" "2012-11-12" "1410" 0 "weekday"
"10414" "2012-11-13" "1410" 0 "weekday"
"10415" "2012-11-14" "1410" 44 "weekday"
"10416" "2012-11-15" "1410" 0 "weekday"
"10417" "2012-11-16" "1410" 0 "weekday"
"10418" "2012-11-17" "1410" 277 "weekend"
"10419" "2012-11-18" "1410" 0 "weekend"
"10420" "2012-11-19" "1410" 0 "weekday"
"10421" "2012-11-20" "1410" 0 "weekday"
"10422" "2012-11-21" "1410" 0 "weekday"
"10423" "2012-11-22" "1410" 0 "weekday"
"10424" "2012-11-23" "1410" 216 "weekday"
"10425" "2012-11-24" "1410" 45 "weekend"
"10426" "2012-11-25" "1410" 0 "weekend"
"10427" "2012-11-26" "1410" 0 "weekday"
"10428" "2012-11-27" "1410" 46 "weekday"
"10429" "2012-11-28" "1410" 0 "weekday"
"10430" "2012-11-29" "1410" 0 "weekday"
"10431" "2012-11-30" "1410" 44 "weekday"
"10432" "2012-10-01" "1415" 49 "weekday"
"10433" "2012-10-02" "1415" 0 "weekday"
"10434" "2012-10-03" "1415" 0 "weekday"
"10435" "2012-10-04" "1415" 0 "weekday"
"10436" "2012-10-05" "1415" 105 "weekday"
"10437" "2012-10-06" "1415" 48 "weekend"
"10438" "2012-10-07" "1415" 0 "weekend"
"10439" "2012-10-08" "1415" 49 "weekday"
"10440" "2012-10-09" "1415" 0 "weekday"
"10441" "2012-10-10" "1415" 119 "weekday"
"10442" "2012-10-11" "1415" 0 "weekday"
"10443" "2012-10-12" "1415" 321 "weekday"
"10444" "2012-10-13" "1415" 495 "weekend"
"10445" "2012-10-14" "1415" 0 "weekend"
"10446" "2012-10-15" "1415" 0 "weekday"
"10447" "2012-10-16" "1415" 41 "weekday"
"10448" "2012-10-17" "1415" 0 "weekday"
"10449" "2012-10-18" "1415" 0 "weekday"
"10450" "2012-10-19" "1415" 0 "weekday"
"10451" "2012-10-20" "1415" 44 "weekend"
"10452" "2012-10-21" "1415" 0 "weekend"
"10453" "2012-10-22" "1415" 0 "weekday"
"10454" "2012-10-23" "1415" 0 "weekday"
"10455" "2012-10-24" "1415" 0 "weekday"
"10456" "2012-10-25" "1415" 0 "weekday"
"10457" "2012-10-26" "1415" 15 "weekday"
"10458" "2012-10-27" "1415" 0 "weekend"
"10459" "2012-10-28" "1415" 148 "weekend"
"10460" "2012-10-29" "1415" 0 "weekday"
"10461" "2012-10-30" "1415" 509 "weekday"
"10462" "2012-10-31" "1415" 0 "weekday"
"10463" "2012-11-01" "1415" 49 "weekday"
"10464" "2012-11-02" "1415" 20 "weekday"
"10465" "2012-11-03" "1415" 12 "weekend"
"10466" "2012-11-04" "1415" 49 "weekend"
"10467" "2012-11-05" "1415" 0 "weekday"
"10468" "2012-11-06" "1415" 83 "weekday"
"10469" "2012-11-07" "1415" 0 "weekday"
"10470" "2012-11-08" "1415" 0 "weekday"
"10471" "2012-11-09" "1415" 49 "weekday"
"10472" "2012-11-10" "1415" 49 "weekend"
"10473" "2012-11-11" "1415" 0 "weekend"
"10474" "2012-11-12" "1415" 0 "weekday"
"10475" "2012-11-13" "1415" 44 "weekday"
"10476" "2012-11-14" "1415" 49 "weekday"
"10477" "2012-11-15" "1415" 0 "weekday"
"10478" "2012-11-16" "1415" 0 "weekday"
"10479" "2012-11-17" "1415" 0 "weekend"
"10480" "2012-11-18" "1415" 69 "weekend"
"10481" "2012-11-19" "1415" 0 "weekday"
"10482" "2012-11-20" "1415" 0 "weekday"
"10483" "2012-11-21" "1415" 0 "weekday"
"10484" "2012-11-22" "1415" 25 "weekday"
"10485" "2012-11-23" "1415" 34 "weekday"
"10486" "2012-11-24" "1415" 10 "weekend"
"10487" "2012-11-25" "1415" 20 "weekend"
"10488" "2012-11-26" "1415" 0 "weekday"
"10489" "2012-11-27" "1415" 419 "weekday"
"10490" "2012-11-28" "1415" 0 "weekday"
"10491" "2012-11-29" "1415" 0 "weekday"
"10492" "2012-11-30" "1415" 49 "weekday"
"10493" "2012-10-01" "1420" 35 "weekday"
"10494" "2012-10-02" "1420" 0 "weekday"
"10495" "2012-10-03" "1420" 7 "weekday"
"10496" "2012-10-04" "1420" 0 "weekday"
"10497" "2012-10-05" "1420" 0 "weekday"
"10498" "2012-10-06" "1420" 0 "weekend"
"10499" "2012-10-07" "1420" 0 "weekend"
"10500" "2012-10-08" "1420" 35 "weekday"
"10501" "2012-10-09" "1420" 0 "weekday"
"10502" "2012-10-10" "1420" 0 "weekday"
"10503" "2012-10-11" "1420" 0 "weekday"
"10504" "2012-10-12" "1420" 267 "weekday"
"10505" "2012-10-13" "1420" 214 "weekend"
"10506" "2012-10-14" "1420" 38 "weekend"
